Temperature,Pressure,Vibration,Flow Rate,Humidity,Rotation Speed
75.44198195,34.31738666,0.504545744,50.25782243,94.11926439,5.87059514
76.77010487,40.80242328,0.7737385,69.82483722,56.4364352,10.925082
78.96920384,39.41467727,0.703795812,37.74184366,70.04386114,8.125486482
76.58125252,33.98667487,0.433018834,45.98585945,76.18711282,9.132390262
81.1631782,41.52830682,0.89771509,66.57061548,70.22718487,7.92811521
72.20779488,30.32066992,0.703394845,51.34436016,70.06204278,4.1234544
70.85973844,31.19464157,0.711271876,77.68835686,63.24050574,2.449641719
72.65341255,35.02458921,0.623206658,54.08824614,12.76168245,5.174566852
74.26378976,40.06084784,0.686239111,66.84270275,36.75116451,6.864472952
79.30184073,43.92250835,0.685065951,64.65957503,65.04864218,12.86800193
84.35225763,51.3810394,1.07857321,73.43496502,54.261451,9.219857489
77.76218932,31.94245641,0.466601818,50.36602133,50.94839999,5.963752634
75.3337346,28.93129364,0.572295243,63.4976975,49.40477583,11.56021427
75.42388748,26.52937452,0.370812016,40.17971179,46.06616685,2.510999579
75.29290794,32.65756315,0.912422911,70.83311326,48.83391556,4.74329234
78.47330926,38.38035991,0.597210626,62.54221324,53.4219514,3.071993753
75.4379951,29.77334109,0.699972261,66.40273892,56.45351974,3.114969802
78.18080574,31.68806686,0.647106903,46.62203496,97.51629348,6.86407566
74.80260037,33.74784807,0.579648479,32.0426903,37.39723407,2.042920541
79.34817006,35.78535606,0.517122758,66.20751123,61.06850461,11.34183437
79.91857578,40.29370972,0.637416332,48.10117316,52.84762619,10.30637971
74.08775096,34.51299856,0.506216267,45.20970081,87.39571292,10.89941541
78.29230012,37.56749006,0.757909141,39.031713,37.10097599,8.522429601
75.33123535,41.96371621,0.816993958,48.58372274,22.15980768,3.910870293
84.40985711,40.09691482,0.999121878,48.92889868,87.98290145,5.596649546
82.76833588,32.87676349,0.636587194,33.89803281,43.59259723,1.376380319
73.47470176,28.43866122,0.686994374,22.37013337,25.62042657,7.744570407
76.35359287,37.95790198,0.585074097,64.72682895,52.37887464,12.11735896
83.71322041,45.7421611,0.894189832,47.12583474,45.19232204,11.12220762
81.17618452,48.01798379,0.890042375,50.8228302,73.2143379,15.70653039
74.08200604,29.77634493,0.559285439,58.39662354,69.41209666,1.061328745
74.49668131,35.29244848,0.85002468,72.12936963,79.69814897,4.934539745
83.00525082,32.4766027,0.596553756,54.53296724,21.82714471,10.28755557
80.10214135,47.23443662,0.676314974,43.09791804,77.0438049,5.397901663
83.45227271,34.24194661,0.855808303,59.52467168,61.57982336,11.50468826
71.92995561,29.15787268,0.895620738,51.21943538,55.69832638,5.636762789
79.85530171,37.80295014,0.643043883,69.65307845,83.77299101,12.4301673
77.58739865,45.7048945,0.927297598,57.6278023,33.29458569,2.683308041
76.73461326,32.60499801,0.619767892,21.77367449,44.50043571,5.366950257
76.77470115,34.50243444,0.699259955,50.98540656,61.26283476,3.241765482
79.42223282,41.67121608,0.630639497,66.33358931,36.12680889,3.847329794
77.82828363,35.44033014,0.554409938,38.98196966,56.2776921,2.59716117
77.86653503,30.38651122,0.588020397,41.57847668,85.33392274,14.17951258
77.51684613,36.9713092,0.796223044,55.03519443,48.58825718,5.209591449
73.41300822,36.7025244,0.764366054,55.65793809,55.38566443,8.374646137
83.65620251,33.22778956,1.023180806,65.28034208,59.35982209,5.623155681
78.18272347,38.82352693,0.395697213,48.27457011,63.38706845,5.249577439
78.41548043,43.15013255,0.497933739,63.12873134,37.53742481,5.635913766
77.05504037,32.35219294,0.474445213,53.72498207,78.03104709,4.848186249
79.48756116,36.42013102,0.982503624,69.05109519,83.43955846,10.42874866
75.42278054,30.10068029,0.309462354,43.95785093,64.87229199,16.36680225
76.46189784,35.77112802,0.786622385,46.12625605,46.49247161,5.011216758
75.99321827,33.04498588,0.531730476,46.33310172,45.24745366,6.601860582
79.73636986,31.97725105,0.640253558,88.90415296,85.98556024,9.059458245
76.79327023,40.36824985,0.504710796,46.55233415,62.94471936,4.512324291
74.54493595,34.003555,0.681857189,49.60895474,69.59908813,14.19692007
72.80942505,35.95648884,0.591477023,21.40031737,34.53508761,4.293293036
75.12145766,32.32172766,0.594955999,48.0602326,43.88081283,2.675002715
79.43366754,38.17517849,0.557735738,46.02292349,49.31079808,4.59765701
72.43914689,31.3332402,0.738759515,55.76606522,44.30288262,6.900940147
75.96906559,35.26611359,0.856855095,62.8736682,95.00022342,12.78753385
73.09914537,29.87674319,0.562689147,57.668078,32.40305455,3.863204322
76.85882105,30.91224427,1.04432683,57.30824156,57.59152729,11.97448014
72.51499039,35.45184374,0.656325061,71.68195437,61.24070378,14.6438326
76.6672733,35.16774658,0.859446762,59.84744943,84.41771955,4.506456461
75.32681442,37.62112915,0.515857502,47.90140411,85.65571665,4.580878675
76.10442266,42.13838531,0.74739017,56.44607019,86.19800174,17.82986719
76.29650435,29.43349241,0.500622154,50.79836017,32.07390805,10.88349612
80.32522364,43.88947332,0.63266635,67.95955858,89.12963425,11.22462754
75.32098712,34.75693825,0.673427888,53.59155121,89.82147683,4.024564185
80.6701718,36.74594165,0.542436801,65.27219737,85.78719722,15.72653826
75.93161294,34.70366807,0.536023519,32.52401671,55.5072111,3.228600785
72.28479145,34.19359694,0.724813169,47.99904795,93.08819738,9.517711478
78.61523198,37.38129538,0.729079025,49.63637683,73.73484217,13.62846801
78.74819864,34.90171805,0.779274516,46.04207661,50.25026327,5.323329389
78.22968618,44.63601184,0.5252576,51.30683609,98.75963729,10.97398402
77.34396592,30.92227753,0.768466516,53.71763774,68.02543946,5.860834568
82.96525476,40.5009692,0.79210432,59.63026266,48.9190617,2.955449783
73.13188309,32.99696814,0.710124763,55.44892014,49.48186286,12.44812924
75.55442491,43.44945218,0.777282519,44.98331829,66.29146869,9.010186474
80.9769268,37.20763231,0.691205541,56.23261961,73.38218108,1.738284847
75.70577825,35.45042298,0.796727753,52.21886408,71.49535285,6.591657227
80.74432703,39.55297458,0.678523712,63.17957168,66.34725335,5.777126502
72.32736497,30.1952157,0.663436488,62.85936455,44.60036059,3.747976149
74.57853972,33.43569771,0.708201781,53.68058031,31.37299044,12.98217866
74.48336143,36.19589483,0.680963373,50.41533271,49.1268006,6.88743646
79.87150611,40.53411634,0.938916548,55.27294366,38.14736876,8.543477332
76.94992141,42.19400104,0.928905624,62.74488069,73.30859275,7.192194481
72.39858624,30.56980563,0.53704388,55.12320004,71.22097657,4.394708963
73.65524827,30.01582673,0.612097953,49.60389685,68.91466583,3.264574769
79.43877238,36.26094738,0.584058584,55.04136522,60.40266578,11.98660903
72.9700735,40.60822087,0.712331519,66.23044864,62.097718,14.88984881
77.87645145,33.54347829,0.542330698,60.47915545,81.09897244,6.258847766
75.87732137,37.87017784,0.793769342,66.28627864,95.08591352,20.61105475
83.13160642,34.54034341,0.605299354,58.423421,42.0966671,3.133705974
72.48777787,33.04450232,0.760801264,55.56600775,79.42991782,4.996660713
73.85920252,29.34330931,0.592761004,63.63932474,64.65119582,5.989080294
73.11356118,34.09649248,0.722499703,41.07446877,45.39512745,3.291645724
70.92077287,31.07291912,0.453893182,37.81572127,70.12515459,27.25757203
81.8410621,44.15126905,0.690219773,44.82126925,93.6641368,8.291069724
76.50480261,35.31124068,0.507553194,53.04234547,26.91853692,2.625996147
76.47998505,32.93974811,0.601454626,49.43463203,63.50482125,6.024975352
80.56522683,37.35507056,0.616707868,31.73525288,45.00056677,6.659992779
75.27189883,36.87331009,0.81735507,47.72047428,51.26378394,11.09853372
73.57338097,40.08755261,0.654468811,54.80176646,86.38912966,6.998935807
81.77379238,37.01799624,0.533805743,54.77311244,51.99463805,5.931619164
77.18654201,38.24589325,0.818927684,58.07943105,69.16374675,13.02448106
84.01128285,40.07948348,1.000278768,63.96711348,79.02936089,5.922876241
75.34548715,30.02520444,0.871610528,46.96658696,32.37810381,4.062718315
76.93505237,35.54511779,0.656726809,47.02885062,78.32294583,6.200650035
75.4435399,30.21614112,0.521075153,53.39259397,60.80765453,4.326212392
77.01504653,32.73942823,0.790160118,72.84098859,77.52461663,3.038516933
80.41069742,38.86361478,0.689922353,60.21732151,63.81856834,4.304437548
76.23461389,37.84856874,0.620102265,20.8501364,63.94831531,5.015347546
75.07223216,42.81504036,0.748692228,71.48453605,61.27211355,9.898901272
77.97684089,35.14033306,0.785345467,59.05032126,82.69340094,6.646514773
75.63348635,38.89236296,0.659480823,66.16380723,68.79832073,13.18385752
71.43905538,32.16806146,0.680797719,57.80916493,49.86806552,7.031908882
75.69358663,42.89595851,0.650610003,23.6771905,53.05871823,6.038308683
77.96610273,37.27512985,0.772147927,44.3834167,47.19310055,13.55494347
74.05569191,33.8387318,0.606685673,41.45131106,39.55885517,4.601766179
84.70548924,40.45191029,0.881268132,55.1363761,87.36835814,3.158135246
76.13203992,30.80069091,0.648401578,46.07978908,80.61667524,7.49196511
74.02354176,35.60137841,0.62202825,52.45412067,81.76427215,13.49546748
73.89211351,37.1423376,0.739526301,56.29840208,77.40756458,7.078512109
72.46235698,31.96851529,0.418723955,38.75142382,55.2610732,3.942866978
79.95508313,35.12977159,0.860731693,63.80034749,58.99385225,8.157023597
75.91646684,38.286526,0.688935765,48.93940677,53.07394476,2.215819322
82.21095417,36.73993299,0.571154338,62.39625813,55.27515387,2.634840264
72.73445126,30.53095913,0.582624179,61.70496027,56.09069199,19.02838235
84.43593163,31.04135411,0.486336623,43.04729936,55.67615708,8.014795476
80.36075677,30.23911238,0.40065507,54.65456496,72.85947838,4.535167091
79.95640152,35.00273331,0.835780916,55.19570731,38.44322814,3.446189918
80.44522525,37.17194613,0.51981996,61.18108637,43.90793492,4.724954978
71.4649557,31.76377644,0.81294633,44.91451881,74.27772208,9.876283135
72.59157139,34.23747653,0.866002969,77.48757634,61.26707888,11.20508638
74.26680651,33.04990568,0.747011622,63.25799515,87.64270742,2.657993559
70.78066305,30.95648653,0.713691606,60.54129677,79.58647979,11.09309703
85.23935363,35.38135132,0.567614551,41.55431848,94.09978713,5.955183592
72.66475792,31.95799768,0.397427115,49.73437022,87.41836438,6.844428052
75.72854592,37.65156748,0.624764563,45.30491838,62.9818415,7.996316566
72.75023271,34.00295237,0.802227389,64.09220008,32.08119846,13.14382389
75.88867209,33.03927651,0.498816271,49.16483926,85.29417842,7.572312402
75.2573996,42.99216853,0.839948415,76.24191266,76.76027902,13.74866665
81.04767633,46.10034551,0.62498623,38.13912785,48.65120238,6.715834054
76.17803131,33.43777207,0.582527489,43.5391153,45.67701503,8.398047018
81.50398491,32.5261024,0.689624105,48.60709873,43.62809742,5.994103545
74.17033895,38.70601813,0.600844519,47.84062078,23.3078966,8.879179079
79.84388523,37.93797722,0.562731344,56.40370751,49.72056176,8.345663104
73.82719878,44.87123231,0.68968034,48.92792365,35.90940302,5.918132476
81.31092995,30.57506656,0.733457641,49.29627179,70.44477877,6.448653038
84.36843281,35.24049545,0.548467538,60.86943795,73.19969938,9.042066806
88.0248396,43.92124033,0.684752703,42.56259767,83.65657692,16.00553528
75.60064279,33.56599779,0.449313029,40.84615728,59.36199789,6.808329099
75.7670824,35.51495322,0.474417612,55.75144701,52.43259577,2.181725286
77.34481638,36.45517687,0.82385168,54.60505137,81.8959521,10.66814917
78.35649149,38.17974812,0.615377226,60.14601836,88.92891329,9.883384901
73.27656696,37.70691455,0.482375396,60.06398544,81.3962494,1.964785762
84.48498146,40.55952073,0.745646706,59.48345203,54.66688749,3.944038476
82.53916446,35.36584557,0.747347346,41.31441311,37.45244136,5.451409175
78.42989059,39.31284865,0.615806531,43.16441177,73.31899417,2.45714626
73.76122715,30.33739748,0.383184272,53.48863829,91.49263608,13.54233909
73.27186145,29.61010969,0.471210186,43.97406914,32.51774542,2.271717064
75.99994801,42.26387202,0.464607735,48.38110734,30.56034279,1.871926863
73.24509637,30.86345135,0.71362338,47.26477151,81.08982917,10.60489077
72.52704568,34.01539789,0.553742986,46.21680835,63.84061374,8.955545393
71.35017912,31.11902406,0.468814451,51.66013922,70.14486365,10.72892599
75.30248301,36.90816253,0.636193991,39.57122709,51.8378959,7.310123071
75.9324024,42.29968053,0.50619375,51.46070678,67.67836995,10.13381496
72.54387667,42.72705234,0.698153646,52.96525611,43.37597847,5.236205856
78.63517853,32.05062785,0.439254801,50.49120555,66.73674905,1.193145565
75.71933757,38.55109896,0.918844206,60.03094169,83.1305471,11.49601433
74.83572189,33.96361853,0.787428397,48.94569016,71.5392158,4.270743836
72.37957044,29.12400859,0.406455445,60.53200907,90.27795261,7.556801999
77.01396053,49.13950667,0.580837891,56.14661597,79.79739228,7.351911456
78.31170594,31.98652171,0.660633173,49.73872079,45.03021411,8.333771005
71.45296525,30.09444083,0.479810082,37.8264159,35.30309638,8.920851419
72.70663963,30.39191324,0.928920776,46.15897786,59.00225885,1.645480787
84.53975986,38.7970572,0.726886382,47.62165307,43.23810314,9.232081612
81.99894292,42.50426068,0.695094514,55.24100301,77.32516009,11.08750831
72.16588883,36.64087941,0.550837658,51.28621533,41.81240371,5.072271372
73.21782649,32.45554052,0.510498786,64.97298286,66.19928567,5.611059772
75.31968069,33.06633334,0.476457481,64.76198411,88.76146626,6.565006724
79.90684118,35.38399998,0.309388224,55.4470179,66.75727089,1.828220453
73.09848193,30.4386386,0.890228867,49.35100462,81.85056723,5.020976037
72.47485167,32.02516907,0.4769058,52.15379704,47.24310056,9.39687829
76.37223108,37.43209929,0.6517173,43.20915488,80.59296286,6.933679028
76.09898269,35.51681539,0.518726991,47.31232261,48.35605911,2.167715362
75.83660789,34.28872686,0.978362161,62.20040301,57.39266574,9.751530334
77.8616636,33.59263344,0.772496103,58.71814037,83.74755864,6.315406174
78.97010449,35.06282142,0.499318574,67.4555005,67.62529693,18.10335789
71.13608926,32.25638446,0.448238659,37.69863318,73.89922306,2.084279149
77.12973477,36.8717983,0.633672423,57.25250608,81.9267527,1.894184156
71.7201261,31.20175284,0.728604613,51.49071128,94.46845614,11.21797869
72.82347496,38.00048689,0.666343499,58.8144378,66.92898172,5.86687216
81.46810801,39.68776311,1.035599544,61.48974169,49.01251477,21.97258849
77.43452221,33.26903502,0.413878869,73.56531312,93.00978497,3.847349424
77.65836049,40.30592351,0.665255972,32.65479423,78.87830894,9.589749856
75.43619591,32.13856423,0.518229518,54.96850431,94.60361041,8.571508557
78.82364063,34.33303932,0.683175699,36.3847147,46.91148723,0.897160969
83.06040934,39.99260589,0.856664921,54.74673484,54.22600509,8.421676077
75.32214132,38.61063647,0.58048462,63.73064447,48.16937428,11.5806421
77.07465982,33.21498905,0.866581928,59.99789785,48.21476819,1.70178485
75.00179659,34.77572822,0.780292201,53.94813876,71.92781096,12.10566279
78.22745201,35.65489187,0.629499346,37.41716705,66.27683242,3.165557146
73.76575966,31.07448212,0.498222236,53.3268495,42.72119196,8.393740678
83.86791258,39.43287398,1.0377539,66.13334461,72.79562594,9.449590226
79.25082313,34.26060909,0.686622881,44.4161203,61.34663325,4.069633746
74.56333929,38.50948072,0.559014073,55.27474583,75.75361941,3.549632749
82.62840008,39.65112114,0.392529787,37.03479855,64.29023331,7.042170635
79.04971064,36.3422416,0.57726924,48.81267545,32.89266868,12.38613437
75.03030364,36.27403612,0.561573485,57.54353544,63.28186879,11.93615732
81.65308583,35.78214405,1.055350988,57.46507844,70.88706979,4.556714878
83.47025637,47.17095128,0.710232016,55.28180295,73.6158361,13.12400318
71.72816637,45.55989041,0.675002969,60.58042141,89.73491745,8.117684761
76.52598559,33.97322627,1.077906766,47.4033684,86.95341203,18.52327505
78.54065782,29.5747123,0.633182507,36.58491822,69.54067521,8.73383212
73.35789349,30.80111976,0.581630455,54.11511681,63.52660186,5.956024622
80.93924587,35.87411628,0.69046374,66.90442981,83.72172256,18.90397796
72.73098263,33.66220879,0.900877214,71.29762051,51.75770515,7.708410208
81.08219474,35.20909614,0.933826191,52.69876263,86.58259842,11.6865823
77.51316622,37.2575017,0.592804236,59.92650014,78.533911,4.504934484
76.33894829,31.28880372,0.40896492,50.9120848,70.2452031,4.877056881
76.41807449,36.85325761,0.758105035,59.36288005,46.423547,11.17516256
78.62367979,45.5681403,0.796221556,56.4129866,32.33343543,6.680937973
75.64221474,31.61328805,0.700020968,60.84423533,37.90210933,5.342914168
77.04668967,32.49861702,0.612490557,44.87121911,53.38627717,20.47410314
75.57486046,34.01679506,0.748789127,52.85271255,24.80894106,4.902466524
82.76388047,38.56064091,0.416142268,45.46940784,68.05045886,3.205957364
74.15703552,30.76658147,0.59141397,56.16554784,92.87100765,6.92057826
73.04668508,36.76802769,0.672398219,53.22021038,63.34987382,4.705673128
75.30437417,35.04393878,0.585915244,41.03476178,70.18013136,5.152728558
84.34454029,36.04068218,0.666315682,54.4224627,60.48712037,2.705898512
79.29540771,34.31020464,0.777126821,53.6587366,85.3937454,12.29707765
79.86930893,38.9614747,0.482765448,34.8123329,77.33965406,7.917073983
76.1866493,30.33771835,0.404444638,42.53841404,40.63737757,9.815269121
77.04552576,42.05709536,0.71532366,29.97005762,98.17640364,8.182869365
76.4055321,38.44580462,0.350126279,55.08917785,62.40384691,6.046940743
75.79476015,37.00897782,0.479994538,50.76637992,77.26313039,13.24883621
73.43779893,30.3410627,0.756365259,60.79349762,67.60562383,5.414273578
71.69979534,30.6193204,0.722843464,63.7626123,79.58943616,14.433116
73.7917343,33.71628744,0.582264448,48.79519063,60.34496023,7.673929611
77.46829394,38.02077107,0.835281919,30.33411559,67.53325859,3.849768244
77.36694158,30.76517578,0.415976317,50.69753864,76.80624907,9.73660275
77.97449911,38.63670233,0.828419936,56.47857381,64.6774918,4.372838286
76.92539802,37.28255299,0.894764296,50.92341193,38.90479164,9.934816873
75.49715989,41.42816077,0.93247569,55.54996166,45.64258209,1.658761734
74.92499121,44.65690723,0.726915649,53.33046084,54.31232483,12.48030692
74.73891345,34.50577168,0.609886742,42.67176653,61.61122396,15.33184862
79.37315259,46.92816055,0.589642677,44.16212784,97.74644799,7.851266004
74.59684454,28.85177943,0.458546949,42.84395915,24.96838251,2.51542466
74.73775116,32.75208817,0.761466371,79.14351047,60.01679193,6.914014335
77.10471851,35.91169162,0.82623478,65.25655468,61.22675943,5.303083465
82.24688124,36.81443793,0.699838256,52.02258543,55.75901491,7.164599066
76.73081955,30.15886032,0.487467395,35.81633833,68.35816606,5.561578756
74.32024949,34.8623458,0.714349452,53.42624727,76.40027158,8.848313205
73.65818083,29.14244803,0.814371834,47.03353601,76.05399591,5.705596028
74.72815842,40.35215493,0.908449479,47.97546152,86.93043769,6.768469819
80.43297345,42.87819502,1.013032418,43.99592776,19.36305924,3.827277634
82.24864039,39.18103912,0.754468382,67.87696264,44.42181756,8.061181814
83.70675761,38.73627023,0.755686592,48.8081297,67.17088746,6.457068926
75.52284233,36.45525267,0.646762298,74.44172726,89.82859159,5.513177317
82.18683872,34.80503463,0.42998189,54.7391883,55.42786188,7.270413866
74.40541463,35.43180726,0.698567166,58.9725393,77.9893161,10.07009878
74.11841049,30.47682607,0.367502844,35.40448411,57.68833053,9.483245007
78.05951988,37.63224506,0.759490981,45.4270287,49.61493608,12.2221123
73.21507544,38.69091063,0.895873265,59.24771659,61.8835532,6.716451072
74.99791954,33.46046645,0.603971708,39.70819248,62.67555537,8.145335586
79.84216475,35.54506245,0.979510005,49.06828809,66.09860641,4.013921143
77.47403028,36.03455742,0.92283324,45.91514368,77.24699077,12.69434576
82.77512361,33.91639556,0.533689442,38.52589021,79.75796079,9.645386719
79.02408692,37.32128621,0.792376076,61.90619015,78.49648977,4.593123424
73.99978154,33.32095695,0.742905788,47.70462345,79.89834538,5.474999573
71.92507014,32.11686294,0.693141796,52.6191806,26.50746572,3.103218944
74.35333511,34.22043511,0.311191428,51.0447076,30.28139928,1.195319955
75.8322882,37.88229706,0.620117927,45.2164359,71.18618903,4.324822191
80.10213529,33.63771392,0.894809296,46.61331547,60.13585556,8.823482079
72.01777314,40.03509005,0.691306508,49.86297558,57.27481575,1.581451788
75.9572029,41.87257666,0.646332409,32.07272182,81.92699961,13.24851003
73.18091864,33.12022224,0.599328044,42.52437457,71.96427457,12.60171956
71.2762751,35.64028088,0.662182771,43.91052597,57.15850078,4.542755603
80.35814084,40.21246378,0.988678619,66.90677017,76.90212438,13.40647981
78.69668386,36.35325404,0.914954181,81.32173462,80.57747766,17.18827184
82.32888841,36.58180807,0.843580431,54.81854725,74.44431658,6.392125491
74.50901335,34.11069814,0.76501499,43.09189568,24.21809192,5.499953749
74.98194182,30.86316618,0.565424522,51.32486559,70.35133628,2.201923599
71.27272768,35.07811695,0.815975821,62.69031897,33.74882292,17.46876403
73.41473794,32.84205778,0.685258013,61.80670359,37.07173191,5.192136581
82.47220597,40.86899529,0.73534587,56.75363893,35.58064126,5.505460068
74.56468899,29.77916148,0.575711264,54.5281473,81.60446159,7.116343084
73.77075754,33.92306915,0.396988432,49.718863,48.97207173,2.41747787
72.21940542,32.78363686,0.591042431,61.48933934,44.88136857,9.007357506
76.70231309,29.76612699,0.982144937,55.91635059,80.02013952,9.942137086
76.07213533,43.32084998,0.590975538,54.45931035,43.10397769,0.932927623
76.72693766,34.01634765,0.862762901,75.75987989,84.70749323,7.213392838
76.65122546,33.45418021,0.824028639,75.40491728,97.59302269,4.301550445
77.23911078,40.46803648,0.467143997,28.34676392,59.81597315,4.440699615
79.99392771,39.90848648,0.677370824,61.06787598,31.28521608,7.77109612
72.3816483,34.80974687,0.84923095,50.83357911,64.02530348,4.606334316
76.4459023,31.46704453,0.843369713,75.78739255,87.24536618,18.97489029
75.93526413,41.37635713,0.646888351,57.95671742,86.51950866,4.425308176
76.22726894,31.22212918,0.579312458,33.19014013,19.96949084,2.287394288
72.90177123,30.60073383,0.584122798,55.21713096,60.64902502,7.145556142
78.51894442,32.59292576,0.720723762,63.2916501,89.16748325,14.55015167
77.13463088,33.1106415,0.651487724,47.35350746,78.42737086,4.360398107
73.49021705,37.24691371,0.811770707,68.38314723,69.85397996,9.207924201
78.7216161,31.83989782,0.72047907,47.05049092,71.86345737,10.07099423
75.29769139,30.37244693,0.922975017,52.94578985,45.97560429,5.96718359
79.79394638,35.80099586,0.500231475,51.73724081,61.32797619,4.22866671
74.18063088,35.55521772,0.909406152,70.20340755,64.46279152,13.22716198
79.31405386,30.38203996,0.749170515,40.52109583,44.7428675,1.472291283
75.47560615,38.76608574,0.889325591,55.98132671,75.11943316,8.954457238
78.18372238,32.00326897,0.518627662,50.57678729,72.84740628,4.978298273
77.33758838,29.20258402,0.642836008,45.14014945,85.90601049,5.908480439
81.21800618,42.4904115,0.664462548,65.05510913,71.95690895,1.667607471
73.68767272,33.49993263,0.678850292,56.00209066,87.79416416,9.115033302
77.13733436,36.36733976,0.892309597,44.88218858,80.2513661,9.221095405
70.97498595,29.62099884,0.511330464,47.95187456,50.32307038,1.69384714
77.68705329,32.9102993,0.777852315,60.82710717,53.71929386,1.388832978
74.51341592,39.88774276,0.720008426,50.90948879,46.12442434,5.083268102
78.93334134,44.75955215,0.749445507,57.4361968,86.51437724,8.042770199
77.21228794,38.5022612,0.896564766,49.54931482,44.39256038,2.398527481
74.61306855,33.96358769,0.772355527,65.62051892,62.5922303,8.654703817
75.92764989,31.61365394,0.708244657,29.05930981,51.47004629,3.766750144
74.07727218,36.83860476,0.499219981,70.77710133,65.01283251,6.347900662
81.0890942,35.95460881,0.494942699,34.13984436,58.1177824,3.681960527
74.43203161,36.49461457,0.540995101,53.65516194,88.13602332,10.99780436
74.88454688,34.7986989,0.607954258,55.33892263,41.60260206,4.821488504
79.33055499,42.80275843,0.791176004,51.37326487,64.46752084,4.087625694
79.94812372,35.07445441,0.811231597,61.70328414,44.62431417,6.950688791
82.32836437,35.0465798,0.589544073,56.27991364,76.04644406,8.00339873
78.06707326,35.78655297,0.765383125,57.55467673,60.6510602,8.13769467
77.4822002,33.44083725,0.719964303,45.37367291,30.45904605,4.718315891
79.87048167,34.87832101,0.696295771,61.31407962,76.25648526,13.03602032
76.29850193,34.49859606,0.618868593,37.15827269,41.70370875,3.036843147
73.83873159,28.0007228,0.517846376,58.49908241,54.64224302,5.049247217
73.17726234,38.79100739,0.724990522,39.48143002,29.12456054,9.487161745
84.10175559,39.44520841,0.627892256,44.62348264,59.13080161,6.544459667
78.9559096,31.21468301,0.69103847,71.39017108,40.43941069,4.785711574
73.25985497,35.02496684,0.642038571,37.55048879,78.97103225,6.424887361
73.01060176,31.19551051,0.547151217,48.25513215,72.49052198,2.345788022
74.0796188,31.66228296,0.649054134,55.07997556,66.54577538,5.718174721
74.48574509,30.99056692,0.755226663,40.50642663,88.51773501,3.941494424
76.66062608,36.51218854,0.586499572,53.25580095,64.78273729,3.168703505
77.77786557,38.36543627,0.59935273,58.9132379,67.87857047,6.275154362
72.56758116,37.18596361,0.735453581,68.19446291,55.85946815,8.704063851
77.12453634,35.48540933,0.704155838,65.12335557,67.28737587,6.978664202
73.19818568,31.59300445,0.575475883,53.21072277,87.88377144,3.729654045
78.82500051,38.10140139,0.856971074,58.07582444,62.87404944,9.474160826
80.150333,41.18377792,0.732942564,54.3780453,83.29252105,22.01086756
79.10893928,44.16614471,0.6608823,42.55304411,70.39100925,10.33285228
75.56223628,29.8353936,0.889338818,49.63961888,78.09289147,6.471198806
76.38076744,32.46183978,0.409292882,44.73929219,75.14351738,4.783507979
73.71992945,41.10639925,0.467311447,60.36801349,76.2608572,15.04557498
71.47314585,26.30431875,0.530336371,51.79190001,44.70127968,4.924465602
79.05306225,39.13296365,0.947945796,42.10440283,84.11643174,24.01182994
78.11793272,34.62060961,0.890905652,58.66669483,34.57180376,5.22681411
75.11760037,41.03835584,0.478642208,48.10269916,43.35137245,4.025940978
80.82542723,34.66993379,0.82804574,55.44730367,85.05383022,10.72602961
72.6612629,29.18835404,0.587831435,46.72578462,43.84087595,3.15940573
80.43654935,37.17476442,0.836207219,38.41787536,63.8684511,2.995207704
77.35081718,42.9679277,0.804028164,45.46906539,26.39831525,13.25427395
81.96576805,37.95361469,0.666473696,55.50657008,68.0784747,3.514764312
74.04036645,34.25065484,0.430411984,37.7392707,65.5823162,6.890407555
72.75601876,33.30357449,0.856009542,58.98197909,98.87397508,5.043760105
74.91334399,34.16150554,0.658512137,33.84096332,47.16190558,4.294994654
79.4842022,36.95128379,0.969403314,62.13378869,22.56919619,11.98659497
72.75467885,29.36250828,0.527738454,55.18519103,45.24267647,2.830101526
77.97317588,34.49579735,0.687832147,42.26272498,69.30955773,2.617536631
79.94524051,35.83197852,0.936361733,47.23112365,67.0469291,7.763014435
79.14522013,31.7906883,0.676722502,44.28814681,23.70769378,9.038825709
82.20481536,45.92267375,0.908878668,54.57731199,83.05944407,9.483594785
75.13376533,39.26806795,0.52031448,45.24793297,76.61900434,3.171141204
76.06928813,38.27198893,0.536125595,58.62608207,76.81474811,5.197184833
74.30842537,28.4019789,0.566068865,33.25114045,44.55261474,4.930647192
76.44795672,31.19530923,0.861850316,39.24374984,70.64752123,4.085941298
77.68237006,30.32579796,0.775689579,38.07068017,66.52957111,7.226930614
77.15538864,36.56730289,0.893329316,53.17524884,32.39884783,3.430589479
78.41966312,40.14276652,0.731085389,51.48650057,80.7087876,8.458542014
75.18634106,29.04101984,0.8857278,56.88418248,76.28312834,10.68742384
79.10658648,41.82005716,0.530875517,47.14653681,64.45873588,7.758745582
75.13532891,31.84766318,0.804001417,47.51694922,44.4273314,4.125606702
73.764394,29.01130254,0.48789548,50.04117829,55.00837231,6.061491899
76.88137433,38.07260755,1.012388697,69.25631312,36.44757213,3.47233638
79.87281199,39.56597493,0.949007956,47.20215285,79.98154849,8.802326048
77.92962808,38.32613316,0.659998703,60.48557678,82.94423815,9.824647387
78.58826681,43.74925192,0.765234911,59.94994758,27.48585267,3.126939515
74.71778986,34.6028333,0.54617341,38.04031042,67.72458473,8.045282517
